TypeNew,StatecodeNew,finance_rate,finance_charges,credit_rating,finance_amount,avarage_emi,noir,noisb,gih,gis,gic
0,9,9.91,"8,028.00",1,"27,000.00",973,23,29,"2,000.00",0,0
0,9,9.19,"5,696.00",1,"31,000.00","1,529.00",43,4,"2,000.00",0,0
0,9,9.3,"5,022.00",1,"36,000.00","2,279.00",12,7,"2,000.00",0,0
0,9,8.99,"5,752.00",1,"32,000.00","1,573.00",6,5,"2,000.00","9,280.00",0
0,9,9.07,"4,896.00",1,"27,000.00","1,329.00",5,19,"7,000.00",0,0
0,9,7.91,"5,540.00",1,"35,000.00","2,027.00",16,13,"2,000.00",0,0
0,9,6.81,"4,360.00",1,"32,000.00","1,515.00",23,6,"2,000.00",0,0
0,9,8.88,"5,680.00",1,"32,000.00","1,570.00",9,9,"10,354.00",0,0
0,9,9.54,"4,960.00",1,"26,000.00","1,290.00",28,14,"7,000.00",0,0
0,9,9.22,"4,792.00",1,"26,000.00","1,283.00",34,9,"2,000.00",0,0
0,9,9.53,"5,336.00",1,"28,000.00","1,389.00",33,19,"10,000.00",0,0
0,9,9.2,"6,072.00",1,"33,000.00","1,628.00",36,12,"7,000.00",0,0
0,9,9.01,"4,458.00",1,"33,000.00","2,081.00",30,15,"2,000.00",0,0
0,9,8.52,"2,728.00",1,"32,000.00","2,894.00",33,16,"2,000.00",0,0
0,9,9.22,"6,272.00",1,"34,000.00","1,678.00",35,14,"7,000.00",0,0
0,9,10.99,"6,152.00",1,"28,000.00","1,423.00",33,24,"2,000.00",0,0
0,9,10.04,"5,621.00",1,"28,000.00","1,601.00",18,24,"10,306.00",0,0
0,9,11.03,"7,720.00",1,"35,000.00","1,780.00",13,4,"2,000.00",0,0
0,9,10,"6,400.00",1,"32,000.00","1,600.00",18,14,"8,256.00",0,0
0,9,8.72,"4,710.00",1,"27,000.00","1,510.00",15,13,"2,000.00","10,000.00",0
0,9,9.21,"7,000.00",1,"38,000.00","1,875.00",18,19,"8,500.00",0,0
0,9,9.53,"7,240.00",1,"38,000.00","1,885.00",18,4,"2,000.00",0,0
0,9,6.76,"4,330.00",1,"32,000.00","1,730.00",15,14,"2,000.00",0,0
0,9,8.52,"5,792.00",1,"34,000.00","1,658.00",10,8,"2,000.00",0,0
0,9,11.8,"8,968.00",1,"38,000.00","1,957.00",23,4,"2,000.00",0,0
0,19,8.39,"4,600.00",1,"27,400.00","1,600.00",28,24,"2,000.00",0,0
0,19,7.5,"3,000.00",1,"20,000.00","1,150.00",28,10,"8,000.00",0,0
0,19,10.89,"4,940.00",1,"30,250.00","1,955.00",13,14,"2,000.00",0,0
0,19,8.97,"6,280.00",1,"35,000.00","1,720.00",33,14,"2,000.00",0,0
0,19,9.49,"5,685.00",1,"29,942.00","1,549.00",28,24,"2,000.00",0,0
0,19,8.2,"5,228.00",1,"31,876.00","1,546.00",28,14,"2,000.00",0,0
0,19,9.02,"3,520.00",1,"26,000.00","1,640.00",11,15,"2,000.00",0,0
0,19,8.76,"5,432.00",1,"31,000.00","1,518.00",18,4,"2,000.00",0,0
0,19,8.01,"4,648.00",1,"29,000.00","1,402.00",13,13,"8,400.00",0,0
0,19,10.01,"3,104.00",1,"31,000.00","2,842.00",18,4,"2,000.00",0,0
0,19,7.78,"5,652.00",1,"36,300.00","1,748.00",43,19,"8,993.00",0,0
0,19,9.12,"2,736.00",1,"30,000.00","2,728.00",5,6,"2,000.00",0,0
0,19,6.96,"3,900.00",1,"28,000.00","1,595.00",9,8,"2,000.00",0,0
0,19,7.39,"5,840.00",1,"31,600.00","1,248.00",8,12,"7,383.00",0,0
0,19,7.63,"2,978.00",1,"19,510.00",937,18,7,"10,417.00",0,0
0,19,7.08,"4,086.00",1,"28,850.00","1,432.00",13,7,"2,000.00",0,0
0,19,9.03,"6,220.00",1,"27,560.00","1,126.00",50,29,"8,500.00","4,000.00",0
0,19,8,"3,760.00",1,"23,500.00","1,363.00",3,7,"2,000.00",0,0
0,19,9.01,"5,224.00",1,"29,000.00","1,426.00",4,29,"2,000.00",0,0
0,19,12.01,"6,668.00",1,"37,000.00","2,426.00",53,24,"2,000.00",0,0
0,19,10.34,"7,239.00",1,"35,000.00","1,760.00",28,13,"17,000.00",0,0
0,19,10,"2,100.00",1,"21,000.00","1,925.00",53,19,"12,000.00",0,0
0,19,10.49,"5,898.00",1,"37,500.00","2,411.00",22,22,"2,000.00",0,0
0,19,10.49,"7,760.00",1,"37,000.00","1,865.00",23,10,"2,000.00",0,0
0,19,8.35,"3,195.00",1,"25,500.00","1,913.00",28,14,"7,000.00",0,0
0,19,10,"6,200.00",1,"31,000.00","1,550.00",53,4,"2,000.00",0,0
0,19,8.75,"2,626.00",1,"20,000.00","1,257.00",10,18,"2,000.00",0,0
0,19,9.51,"10,459.00",1,"44,000.00","2,017.00",28,24,"2,000.00",0,0
0,19,9.02,"8,460.00",1,"37,500.00","1,532.00",21,9,"2,000.00",0,0
0,19,7.49,"4,943.00",1,"33,000.00","1,581.00",25,12,"2,000.00",0,0
0,19,8.03,"4,496.00",1,"28,000.00","1,354.00",18,4,"7,000.00",0,0
0,19,8.53,"5,288.00",1,"31,000.00","1,512.00",13,9,"2,000.00",0,0
0,19,9.02,"7,670.00",1,"34,000.00","1,389.00",18,4,"2,000.00",0,0
0,19,8.9,"6,408.00",1,"36,000.00","1,767.00",4,14,"7,000.00",0,0
0,19,10.51,"9,615.00",1,"36,585.00","1,540.00",23,8,"9,000.00","7,000.00",0
0,19,10.5,"7,056.00",1,"33,600.00","1,694.00",23,14,"5,500.00",0,"3,000.00"
0,19,10.51,"9,615.00",1,"36,585.00","1,540.00",23,11,"2,000.00",0,0
0,19,9.49,"7,215.00",1,"38,000.00","1,884.00",53,5,"22,833.00",0,0
0,19,9.34,"5,326.00",1,"38,000.00","2,407.00",13,5,"2,000.00",0,0
0,19,10,"7,400.00",1,"37,000.00","1,850.00",28,5,"2,000.00",0,0
0,19,9.51,"5,988.00",1,"31,500.00","1,562.00",38,4,"2,000.00",0,"3,000.00"
0,19,10.49,"7,760.00",1,"37,000.00","1,865.00",53,4,"2,000.00",0,0
0,19,9.19,"5,511.00",1,"30,000.00","1,691.00",18,14,"2,000.00",0,0
0,19,10,"4,400.00",1,"22,000.00","1,100.00",3,24,"2,000.00",0,0
0,19,8.06,"5,750.00",1,"35,650.00","2,070.00",3,14,"2,000.00",0,0
0,19,8.49,"2,292.00",1,"27,000.00","2,441.00",73,16,"2,000.00",0,0
0,19,9.01,"2,648.00",1,"19,600.00","1,236.00",33,24,"6,006.00",0,0
0,19,9.51,"10,481.00",1,"36,750.00","1,312.00",23,4,"8,881.00",0,0
0,19,9.91,"9,500.00",1,"38,350.00","1,595.00",13,9,"2,000.00",0,0
0,19,8.34,"7,909.00",1,"37,930.00","1,528.00",13,8,"2,000.00",0,0
0,19,9.24,"10,676.00",1,"38,500.00","1,366.00",15,4,"23,000.00",0,0
0,19,8.01,"10,576.00",1,"44,000.00","1,516.00",18,11,"2,000.00",0,0
0,19,9,"6,120.00",1,"34,000.00","2,006.00",8,8,"2,000.00",0,0
0,19,9.01,"7,208.00",1,"40,000.00","1,967.00",9,4,"19,752.00","4,870.00",0
0,19,8.26,"5,252.00",1,"31,778.00","1,610.00",9,4,"2,000.00",0,"3,000.00"
0,19,6.73,"3,768.00",1,"28,000.00","1,672.00",26,7,"2,000.00",0,0
0,19,3.99,"1,389.00",1,"34,815.00","3,017.00",53,54,"7,000.00",0,0
0,19,3.99,602,1,"15,085.00","1,307.00",16,15,"2,000.00",0,0
0,19,10.49,"7,571.00",1,"36,085.00","1,819.00",7,4,"17,268.00",0,0
0,19,12.01,"4,204.00",1,"35,000.00","3,564.00",43,19,"2,000.00",0,0
0,19,12.5,"8,751.00",1,"35,000.00","1,823.00",48,4,"2,000.00",0,0
0,19,10.02,"7,582.00",1,"37,850.00","1,893.00",13,6,"2,000.00",0,0
0,19,10.23,"9,771.00",1,"38,199.00","1,599.00",23,14,"2,000.00",0,0
0,9,11.01,"14,868.00",1,"45,000.00","1,663.00",23,9,"2,000.00",0,0
0,9,8.55,"2,822.00",1,"22,000.00","1,379.00",21,12,"2,000.00",0,0
0,9,7.99,"8,864.00",1,"37,000.00","1,274.00",5,4,"2,000.00",0,0
0,9,6.5,"4,680.00",1,"36,000.00","1,695.00",15,11,"2,000.00",0,0
0,19,9.27,"6,825.00",1,"36,830.00","1,819.00",38,5,"2,000.00",0,0
0,19,11.99,"9,574.00",1,"39,914.00","2,062.00",18,17,"2,000.00",0,0
0,19,10,"8,400.00",1,"42,000.00","2,100.00",12,14,"2,000.00",0,0
0,19,10,"7,000.00",1,"35,000.00","1,750.00",18,6,"2,000.00",0,0
0,19,8.52,"3,152.00",1,"37,000.00","3,346.00",33,22,"2,000.00",0,0
0,19,8,"8,040.00",1,"40,200.00","1,608.00",3,4,"2,000.00",0,0
0,19,10,"6,000.00",1,"30,000.00","1,500.00",33,4,"2,000.00",0,"3,000.00"
0,19,9.12,"6,436.00",1,"35,300.00","1,739.00",8,19,"8,000.00","7,000.00",0
0,19,0,0,1,"20,000.00","2,000.00",37,14,"7,000.00",0,0
0,19,6.26,"4,001.00",1,"31,950.00","1,498.00",59,4,"2,000.00",0,0
0,19,11.5,"5,792.00",1,"25,192.00","1,291.00",23,4,"2,000.00",0,0
0,19,10.2,"7,138.00",1,"35,006.00","1,756.00",33,4,"2,000.00",0,0
0,19,9.07,"5,624.00",1,"31,000.00","1,526.00",2,6,"2,000.00",0,0
0,19,7.09,"4,779.00",1,"44,915.00","3,313.00",33,4,"2,000.00",0,0
0,19,8.76,"5,431.00",1,"31,000.00","1,518.00",8,9,"2,000.00",0,0
0,20,7.51,"4,325.00",1,"28,815.00","1,657.00",23,24,"7,700.00",0,0
0,20,8.9,"4,880.00",1,"27,400.00","1,345.00",7,12,"6,731.00",0,0
0,20,9.02,"5,500.00",1,"30,500.00","1,500.00",14,10,"2,000.00",0,0
0,20,10,"6,000.00",1,"30,000.00","1,450.00",18,10,"2,000.00",0,0
0,20,9.04,"3,118.00",1,"23,000.00","1,451.00",3,10,"7,000.00",0,"3,000.00"
0,20,9.02,"2,436.00",1,"27,000.00","2,453.00",56,19,"2,000.00",0,0
0,20,9.04,"3,118.00",1,"23,000.00","1,451.00",3,29,"2,000.00",0,0
0,20,9.51,"6,088.00",1,"32,000.00","1,587.00",33,4,"2,000.00",0,0
0,20,10.52,"2,210.00",1,"21,000.00","2,321.00",28,4,"2,000.00","4,754.00",0
0,20,8,"3,680.00",1,"23,000.00","1,334.00",48,18,"5,500.00",0,0
0,20,8.4,"5,250.00",1,"25,000.00","1,210.00",3,4,"2,000.00",0,0
0,20,10.41,"3,872.00",1,"24,800.00","1,792.00",21,11,"2,000.00",0,0
0,20,9.54,"1,812.00",1,"19,000.00","1,892.00",6,14,"2,000.00",0,0
0,20,9.1,"7,731.00",1,"34,000.00","1,439.00",47,4,"7,109.00",0,0
0,20,9,"4,681.00",1,"26,000.00","1,461.00",24,9,"2,000.00",0,0
0,20,8.99,"4,857.00",1,"27,000.00","1,517.00",24,9,"2,000.00",0,0
0,20,8.51,"2,936.00",1,"23,000.00","1,621.00",3,7,"2,000.00",0,0
0,20,11.59,"4,000.00",1,"23,000.00","1,500.00",28,13,"2,000.00",0,0
0,20,9.45,"4,347.00",1,"23,000.00","1,189.00",3,4,"2,000.00",0,0
0,20,10.52,"3,052.00",1,"29,000.00","2,671.00",11,4,"2,000.00",0,0
0,20,8.01,"10,091.00",1,"42,000.00","1,447.00",18,4,"9,000.00",0,0
0,20,9.49,"2,040.00",1,"21,500.00","2,354.00",55,56,"6,500.00",0,0
0,20,7.32,"5,604.00",1,"25,500.00",864,28,4,"9,000.00",0,0
0,20,9,"6,750.00",1,"25,000.00",882,24,9,"4,000.00",0,0
0,20,9.51,"3,328.00",1,"35,000.00","3,194.00",28,4,"2,000.00",0,0
0,20,7.55,"6,413.00",1,"42,500.00","2,038.00",23,4,"6,372.00",0,0
0,22,7.51,"8,783.00",1,"39,000.00","1,448.00",36,16,"2,000.00",0,0
0,22,9.01,"3,424.00",1,"38,000.00","3,452.00",53,8,"2,000.00",0,0
0,22,8.5,"5,168.00",1,"30,400.00","1,770.00",56,4,"2,000.00",0,0
0,12,8.53,"3,840.00",1,"30,000.00","1,880.00",29,9,"2,000.00",0,0
0,12,10,"5,400.00",1,"27,000.00","1,350.00",7,7,"14,000.00",0,0
0,12,9.91,"5,650.00",1,"38,000.00","2,425.00",10,4,"2,000.00",0,"3,000.00"
0,4,8.51,"3,572.00",1,"28,000.00","1,754.00",23,8,"8,000.00",0,0
0,5,10,"5,200.00",1,"26,000.00","1,300.00",50,22,"2,000.00",0,0
0,5,8.51,"3,064.00",1,"24,000.00","1,592.00",7,4,"2,000.00",0,"3,000.00"
0,14,7.51,"4,505.00",1,"30,000.00","1,640.00",33,26,"7,003.00",0,0
0,14,7.26,"3,269.00",1,"30,000.00","1,957.00",28,4,"2,000.00",0,0
0,14,5,"1,700.00",1,"34,000.00","2,975.00",3,4,"2,000.00",0,0
0,14,6.5,"4,095.00",1,"42,000.00","2,680.00",26,10,"7,000.00",0,0
0,7,8.78,"4,216.00",1,"32,000.00","2,012.00",13,14,"2,000.00",0,0
0,7,8.68,"3,644.00",1,"28,000.00","1,758.00",11,19,"7,000.00",0,0
0,8,9.52,"5,712.00",1,"30,000.00","1,488.00",3,12,"7,000.00",0,0
0,8,9.95,"2,986.00",1,"20,000.00","1,277.00",29,7,"2,000.00",0,0
0,8,12.5,"3,490.00",1,"27,930.00","3,142.00",3,4,"2,000.00",0,0
0,15,9.89,"2,768.00",1,"28,000.00","2,564.00",3,4,"2,000.00",0,0
0,15,8.27,"2,480.00",1,"30,000.00","3,248.00",3,19,"10,786.00",0,0
0,15,9,990,1,"11,000.00","1,199.00",3,4,"2,000.00",0,0
0,15,7.5,"4,500.00",1,"30,000.00","1,725.00",3,4,"2,000.00",0,0
0,15,9.91,"2,428.00",1,"24,500.00","2,244.00",23,4,"2,000.00",0,0
0,15,7,"2,520.00",1,"24,000.00","2,040.00",30,14,"12,000.00",0,0
0,15,7.04,"1,760.00",1,"25,000.00","2,230.00",6,5,"2,000.00",0,0
0,15,11.53,"6,688.00",1,"29,000.00","1,487.00",3,4,"8,311.00",0,0
0,15,10,"6,600.00",1,"33,000.00","1,885.00",34,14,"7,000.00",0,0
0,15,10,"5,800.00",1,"29,000.00","1,655.00",34,5,"2,000.00",0,0
0,11,10.45,"4,868.00",1,"31,054.00","1,996.00",33,24,"12,000.00",0,0
0,1,8.01,"5,608.00",1,"35,000.00","1,692.00",5,13,"2,000.00",0,0
0,1,8.8,"10,032.00",1,"38,000.00","1,334.00",38,19,"2,000.00","9,944.00","3,000.00"
0,1,8,"6,080.00",1,"38,000.00","1,837.00",10,7,"2,000.00",0,0
0,1,7.22,"10,824.00",1,"50,000.00","1,690.00",6,8,"4,472.00","14,410.00","3,000.00"
0,1,8.35,"7,181.00",1,"43,000.00","2,196.00",16,4,"2,000.00",0,"10,223.00"
0,1,8.33,"5,998.00",1,"36,000.00","1,750.00",7,8,"2,000.00",0,0
0,1,8.36,"6,352.00",1,"38,000.00","1,848.00",8,7,"11,000.00",0,0
0,1,8.2,"10,086.00",1,"41,000.00","1,419.00",3,6,"2,000.00",0,0
0,1,7.99,"5,912.00",1,"37,000.00","1,788.00",8,4,"2,000.00",0,0
0,1,8.33,"6,497.00",1,"39,000.00","1,896.00",7,4,"2,000.00",0,0
0,1,8.81,"9,911.00",1,"37,500.00","1,317.00",4,4,"2,000.00",0,0
0,1,0,0,1,"30,000.00","1,667.00",10,8,"2,000.00",0,0
0,1,9,"9,045.00",1,"33,500.00","1,182.00",8,14,"2,000.00",0,0
0,1,7.02,"5,192.00",1,"37,000.00","1,758.00",27,14,"2,000.00",0,0
0,1,7.21,"5,954.00",1,"41,302.00","1,969.00",3,4,"2,000.00",0,0
0,12,8.01,"2,478.00",1,"30,940.00","3,038.00",23,19,"2,000.00",0,0
0,12,8.97,"6,280.00",1,"35,000.00","1,720.00",38,9,"5,825.00",0,0
0,12,9.01,"6,127.00",1,"34,000.00","1,672.00",25,14,"2,000.00",0,0
0,12,9.03,"6,680.00",1,"37,000.00","1,820.00",28,24,"2,000.00",0,0
0,12,0,0,1,"30,000.00","2,500.00",23,4,"2,000.00",0,0
0,12,10.03,"3,070.00",1,"15,300.00",842,18,4,"4,000.00",0,0
0,12,8.75,"2,800.00",1,"32,000.00","2,900.00",28,4,"2,000.00",0,0
0,12,8.76,"4,728.00",1,"27,000.00","1,322.00",38,4,"2,000.00",0,0
0,12,8.02,"3,490.00",1,"29,000.00","2,166.00",8,4,"6,907.00",0,0
0,12,8.96,"2,240.00",1,"25,000.00","2,270.00",33,29,"7,000.00",0,0
0,12,9,"5,128.00",1,"38,000.00","2,396.00",18,14,"7,625.00",0,0
0,12,7.97,"2,990.00",1,"25,000.00","1,555.00",28,4,"2,000.00",0,0
0,12,9.52,"6,160.00",1,"32,360.00","1,605.00",23,4,"2,000.00",0,0
0,12,9,"7,560.00",1,"42,000.00","2,065.00",23,4,"2,000.00",0,0
0,1,7.69,"3,923.00",1,"34,000.00","2,809.00",3,8,"9,067.00",0,0
0,1,7.02,"5,192.00",1,"37,000.00","1,758.00",30,9,"2,000.00",0,0
0,1,8.01,"5,608.00",1,"35,000.00","1,692.00",3,4,"2,000.00",0,0
0,1,7.7,"5,698.00",1,"37,000.00","1,779.00",9,5,"12,000.00",0,0
0,1,7.7,"4,274.00",1,"37,000.00","2,293.00",45,29,"2,000.00",0,0
0,1,9.91,"11,726.00",1,"47,314.00","1,968.00",9,4,"13,062.00",0,0
0,1,8.02,"9,867.00",1,"41,000.00","1,413.00",13,14,"12,885.00",0,0
0,1,8.69,"11,215.00",1,"43,000.00","1,506.00",28,9,"14,665.00",0,0
0,1,0,0,1,"25,000.00","2,083.00",8,17,"8,666.00",0,0
0,1,8,"7,600.00",1,"38,000.00","1,520.00",13,12,"2,000.00",0,0
0,1,0,0,1,"27,000.00","2,700.00",3,4,"13,609.00",0,0
0,1,8,"7,900.00",1,"39,500.00","1,580.00",3,4,"9,000.00",0,0
0,1,9.01,"4,056.00",1,"30,000.00","1,892.00",28,5,"6,000.00",0,0
0,1,8.5,"7,650.00",1,"36,000.00","1,455.00",2,4,"2,000.00",0,0
0,1,0,0,1,"33,372.00","1,854.00",12,4,"2,000.00",0,0
0,1,8,"3,200.00",1,"40,000.00","3,600.00",13,4,"2,000.00",0,0
0,1,7.2,"4,320.00",1,"30,000.00","1,430.00",3,8,"2,000.00",0,0
0,1,8.51,"9,040.00",1,"42,500.00","1,718.00",31,14,"8,000.00","5,700.00",0
0,1,0,0,1,"37,000.00","1,850.00",20,19,"8,000.00",0,0
0,1,7.91,"5,536.00",1,"35,000.00","1,689.00",7,8,"2,000.00",0,0
0,1,0,0,1,"30,000.00","2,500.00",108,24,"2,000.00",0,0
0,1,7.02,"4,912.00",1,"35,000.00","1,663.00",5,19,"11,540.00",0,0
0,1,0,0,1,"25,000.00","3,125.00",8,4,"2,000.00",0,0
0,1,8.32,"7,700.00",1,"37,000.00","1,490.00",28,6,"2,000.00",0,"3,000.00"
0,1,7.73,"3,712.00",1,"32,000.00","1,984.00",10,8,"11,500.00",0,0
0,1,8,"4,800.00",1,"30,000.00","1,450.00",23,12,"14,000.00",0,0
0,1,10,"10,419.00",1,"34,725.00","1,254.00",23,9,"2,000.00",0,0
0,1,10.01,"9,590.00",1,"47,914.00","2,396.00",5,14,"2,000.00",0,0
0,1,8,"5,760.00",1,"36,000.00","1,740.00",5,4,"2,000.00",0,0
0,1,8.32,"9,484.00",1,"38,000.00","1,319.00",3,4,"2,000.00",0,0
0,1,10.02,"8,415.00",1,"41,985.00","2,100.00",13,24,"11,055.00",0,0
0,1,8,"8,000.00",1,"40,000.00","1,600.00",32,34,"10,000.00",0,"3,000.00"
0,1,9.99,"9,147.00",1,"30,525.00","1,102.00",33,6,"12,500.00",0,0
0,1,9.25,"6,938.00",1,"30,000.00","1,231.00",7,8,"2,000.00",0,"3,000.00"
0,1,7.7,"5,390.00",1,"35,000.00","1,683.00",8,4,"2,000.00","18,772.00",0
0,1,8.99,"7,640.00",1,"34,000.00","1,388.00",7,18,"9,234.00",0,0
0,1,0,0,1,"25,000.00","2,500.00",10,39,"2,000.00",0,0
0,1,9.52,"9,760.00",1,"41,000.00","1,692.00",3,39,"9,356.00",0,"3,000.00"
0,1,7.7,"5,906.00",1,"38,356.00","1,845.00",13,14,"2,000.00",0,0
0,1,7.7,"4,042.00",1,"35,000.00","2,169.00",6,14,"41,514.00",0,0
0,1,7.7,"4,466.00",1,"29,000.00","1,394.00",6,14,"7,000.00",0,0
0,1,0,0,1,"25,000.00","2,500.00",4,5,"7,000.00",0,0
0,1,7.7,"6,314.00",1,"41,000.00","1,971.00",31,8,"2,000.00",0,0
0,1,10,"7,200.00",1,"36,000.00","1,800.00",11,7,"2,000.00",0,0
0,1,7.7,"4,620.00",1,"30,000.00","1,443.00",27,4,"8,000.00",0,0
0,1,10,"8,200.00",1,"41,000.00","2,050.00",13,4,"14,123.00",0,0
0,1,0,0,1,"25,000.00","2,500.00",7,6,"2,000.00",0,0
0,1,8,"6,240.00",1,"39,000.00","1,885.00",18,9,"2,000.00",0,0
0,1,7.7,"7,700.00",1,"50,000.00","2,405.00",23,4,"2,000.00",0,0
0,1,8.01,"7,528.00",1,"47,000.00","2,272.00",7,8,"2,000.00",0,"3,000.00"
0,1,7.73,"3,712.00",1,"32,000.00","1,984.00",4,14,"2,000.00",0,0
0,1,9.5,"9,690.00",1,"34,000.00","1,214.00",3,12,"2,000.00",0,0
0,22,8.5,"5,100.00",1,"30,000.00","1,460.00",42,4,"7,589.00",0,0
0,22,9.01,"4,056.00",1,"30,000.00","1,892.00",42,43,"8,480.00",0,0
0,22,9.03,"3,386.00",1,"25,000.00","1,577.00",38,11,"7,000.00",0,0
0,22,9.03,"1,896.00",1,"21,000.00","1,908.00",34,8,"2,000.00",0,0
0,22,8.5,"6,906.00",1,"32,500.00","1,300.00",23,9,"2,000.00",0,0
0,22,11.88,"7,600.00",1,"32,000.00","1,650.00",35,4,"7,500.00",0,0
0,22,10,"7,600.00",1,"38,000.00","1,900.00",34,13,"7,000.00",0,0
0,22,7,"3,640.00",1,"26,000.00","1,235.00",39,12,"2,000.00",0,0
0,1,9.51,"7,139.00",1,"37,525.00","1,861.00",41,9,"2,000.00",0,0
0,1,7.2,"5,184.00",1,"36,000.00","1,716.00",11,4,"8,100.00",0,0
0,1,0,0,1,"36,000.00","1,800.00",16,57,"5,367.00",0,0
0,1,8.52,"6,472.00",1,"38,000.00","1,853.00",5,4,"9,300.00",0,0
0,1,8.8,"9,240.00",1,"42,000.00","1,708.00",13,9,"2,000.00","10,256.00","3,000.00"
0,1,7.92,"6,496.00",1,"41,000.00","1,979.00",28,8,"2,000.00",0,0
0,1,6.5,"4,003.00",1,"30,797.00","1,450.00",38,4,"2,000.00",0,0
0,1,7.7,"5,848.00",1,"38,000.00","1,827.00",4,14,"2,000.00",0,0
0,1,7.7,"4,928.00",1,"32,000.00","1,539.00",5,9,"12,756.00",0,0
0,1,7.99,"6,232.00",1,"39,000.00","1,885.00",4,29,"14,180.00",0,0
0,1,7.7,"5,390.00",1,"35,000.00","1,683.00",5,9,"2,000.00",0,0
0,1,8.33,"9,744.00",1,"39,000.00","1,354.00",11,22,"2,000.00",0,0
0,1,7.92,"7,051.00",1,"44,515.00","2,242.00",8,15,"13,736.00",0,0
0,1,8.33,"6,665.00",1,"40,000.00","1,945.00",5,5,"2,000.00",0,0
0,1,7.5,"5,400.00",1,"36,000.00","1,725.00",17,19,"2,000.00",0,0
0,1,7.9,"5,688.00",1,"36,000.00","1,737.00",8,8,"2,000.00",0,0
0,1,7.97,"5,104.00",1,"32,000.00","1,546.00",28,16,"7,000.00",0,0
0,1,0,0,1,"22,500.00","1,250.00",6,14,"2,000.00",0,0
0,1,7.5,"5,100.00",1,"34,000.00","1,629.00",23,4,"2,000.00",0,0
0,1,9.9,"7,670.00",1,"31,000.00","1,289.00",53,4,"2,000.00",0,0
0,1,0,0,1,"28,000.00","1,556.00",13,4,"2,000.00",0,0
0,1,9.89,"7,759.00",1,"39,232.00","1,958.00",33,5,"2,000.00",0,0
0,1,7,"6,160.00",1,"44,000.00","2,090.00",7,8,"15,000.00",0,0
0,1,10.5,"11,665.00",1,"44,435.00","1,870.00",39,19,"2,000.00",0,0
0,1,9,"6,480.00",1,"36,000.00","1,770.00",8,8,"2,000.00",0,0
0,1,9.01,"4,458.00",1,"33,000.00","2,081.00",23,39,"15,824.00",0,0
0,1,8,"3,200.00",1,"20,000.00",967,3,14,"2,000.00",0,0
0,1,7,"3,885.00",1,"37,000.00","2,272.00",54,29,"7,143.00",0,0
0,1,8.33,"6,664.00",1,"40,000.00","1,945.00",6,7,"17,500.00",0,0
0,1,7.5,"5,063.00",1,"45,000.00","2,781.00",48,29,"50,030.00",0,0
0,1,7.7,"4,620.00",1,"30,000.00","1,443.00",3,19,"2,000.00",0,0
0,1,7.33,"4,068.00",1,"37,000.00","2,282.00",13,4,"14,473.00",0,0
0,1,8.8,"9,900.00",1,"37,500.00","1,317.00",23,19,"10,112.00",0,0
0,1,0,0,1,"45,000.00","2,500.00",11,4,"12,000.00",0,0
0,1,8.5,"2,805.00",1,"11,000.00",384,9,15,"16,302.00",0,0
0,1,7.01,"6,662.00",1,"38,000.00","1,727.00",33,19,"2,000.00",0,0
0,1,7.7,"5,852.00",1,"38,000.00","1,827.00",18,4,"14,130.00",0,0
0,1,6.99,"8,807.00",1,"42,000.00","1,412.00",4,14,"2,000.00",0,0
0,1,7.9,"10,314.00",1,"52,225.00","2,084.00",28,11,"2,000.00",0,0
0,1,7.25,"5,655.00",1,"39,000.00","1,861.00",10,30,"14,430.00",0,0
0,1,7.7,"4,622.00",1,"40,000.00","2,479.00",25,26,"11,400.00",0,0
0,1,8.33,"7,705.00",1,"37,000.00","1,490.00",35,24,"10,180.00",0,0
0,1,7.7,"4,776.00",1,"41,350.00","2,563.00",35,9,"2,000.00",0,0
0,1,7.7,"7,084.00",1,"46,000.00","2,212.00",8,10,"2,000.00",0,0
0,1,7.25,"7,613.00",1,"52,500.00","2,505.00",18,9,"2,000.00",0,0
0,1,8.32,"9,734.00",1,"39,000.00","1,354.00",7,10,"10,200.00",0,0
0,1,9.99,"4,944.00",1,"33,000.00","2,108.00",3,14,"2,000.00",0,0
0,1,7.7,"3,696.00",1,"32,000.00","1,983.00",14,9,"2,000.00",0,0
0,1,8.33,"6,997.00",1,"42,000.00","2,042.00",5,14,"2,000.00",0,0
0,1,9.32,"6,896.00",1,"37,000.00","1,829.00",4,4,"2,000.00",0,0
0,1,8.33,"9,245.00",1,"37,000.00","1,285.00",8,4,"12,491.00",0,0
0,1,7.7,"4,389.00",1,"38,000.00","2,355.00",6,13,"7,000.00",0,0
0,1,8.33,"8,330.00",1,"40,000.00","1,611.00",50,51,"97,750.00",0,0
0,1,8.33,"4,998.00",1,"40,000.00","2,500.00",9,14,"2,000.00",0,0
0,1,8.33,"9,996.00",1,"40,000.00","1,389.00",11,5,"10,296.00",0,0
0,1,7.7,"5,698.00",1,"37,000.00","1,779.00",16,24,"2,000.00",0,0
0,1,9,"8,644.00",1,"32,000.00","1,129.00",6,7,"9,483.00",0,0
0,1,8.33,"4,748.00",1,"38,000.00","2,375.00",9,19,"2,000.00",0,0
0,1,8.34,"9,260.00",1,"37,000.00","1,285.00",7,10,"2,000.00",0,0
0,1,9,"6,075.00",1,"45,000.00","3,405.00",9,5,"6,567.00",0,0
